Location,Device_ID,Meter_Name,Time,Model,Watts_Total,Watts_R_Ph,Watts_Y_Ph,Watts_B_Ph,PF_Ave,PF_R_Ph,PF_Y_Ph,PF_B_Ph,VLN_average,V_R_Ph,V_Y_Ph,V_B_Ph,A_average,A_R_Ph,A_Y_Ph,A_B_Ph,Frequency,Wh_received,Load_Hours_Delivered,No_of_interruption,On_Hours,V_R_Harmonics,V_Y_Harmonics,V_B_Harmonics,A_R_Harmonics,A_Y_Harmonics,A_B_Harmonics
LAUNDROMAT,1,M3_1,2025-09-03 15:25:16,LG6400,1428.94,800.80,436.09,192.05,0.98,0.99,0.97,0.97,225.60,230.52,218.57,227.72,2.15,3.52,2.05,0.87,50.05,2063.62,135.41,1,167.99,3.64,0.88,1.65,3.89,7.05,3.59
LAUNDROMAT,2,M3_2,2025-09-03 15:25:16,LG6400,2434.43,793.52,1228.77,412.14,0.97,0.96,0.96,0.98,229.25,228.03,226.27,233.46,3.70,3.64,5.65,1.79,50.26,1905.72,191.77,1,176.80,2.35,4.98,1.41,0.82,5.63,7.15
LAUNDROMAT,1,M3_1,2025-09-03 15:25:21,LG6400,1658.27,773.71,104.79,779.77,0.98,0.99,0.99,0.96,220.95,211.70,236.09,215.06,2.64,3.70,0.45,3.78,49.69,2064.90,135.44,0,168.01,3.45,2.46,3.56,6.96,2.09,1.44
LAUNDROMAT,2,M3_2,2025-09-03 15:25:21,LG6400,2176.55,666.56,804.49,705.50,0.96,0.96,0.97,0.95,227.67,233.31,236.78,212.92,3.32,2.98,3.50,3.48,50.36,1909.46,191.82,1,176.84,3.07,1.47,4.88,2.69,2.65,3.27
LAUNDROMAT,1,M3_1,2025-09-03 15:25:26,LG6400,2134.82,776.57,531.02,827.23,0.99,0.98,1,0.98,223.66,235.52,214.72,220.74,3.22,3.38,2.48,3.81,49.53,2069.36,135.47,0,168.05,3.87,0.62,1.69,1.11,7.10,1.05
LAUNDROMAT,2,M3_2,2025-09-03 15:25:26,LG6400,3552,1362.87,1297.17,891.96,0.98,0.99,0.99,0.97,227.52,236.15,212.99,233.42,5.31,5.83,6.15,3.95,49.87,1911.09,191.85,1,176.86,0.52,1.58,3.18,7.47,2.45,2.70
LAUNDROMAT,1,M3_1,2025-09-03 15:25:31,LG6400,1565.75,1264.47,197.51,103.77,0.96,0.95,0.98,0.95,230.84,238.92,214.22,239.38,2.31,5.55,0.94,0.45,50.01,2070.70,135.49,1,168.08,4,3.91,2.38,3.62,5.90,5.36
LAUNDROMAT,2,M3_2,2025-09-03 15:25:31,LG6400,2897.66,858.79,1021.49,1017.38,0.96,0.96,0.96,0.97,228.54,236.92,234.88,213.81,4.40,3.77,4.54,4.90,49.99,1915.47,191.88,1,176.90,3.48,0.21,4.33,5.49,0.10,0.64
LAUNDROMAT,1,M3_1,2025-09-03 15:25:36,LG6400,1371.04,250,1092.94,28.09,0.96,0.97,0.95,0.95,229.83,236.92,212.86,239.72,2.20,1.09,5.38,0.12,49.93,2071.75,135.50,0,168.11,3.41,4.49,3.42,0.26,6.71,3.24
LAUNDROMAT,2,M3_2,2025-09-03 15:25:36,LG6400,1968.39,1036.49,119.78,812.12,0.97,1,0.96,0.96,234.05,228.91,234.54,238.71,2.87,4.55,0.53,3.54,50.03,1916.77,191.90,1,176.94,3.35,4.38,1.48,1.41,7.31,1.52
LAUNDROMAT,1,M3_1,2025-09-03 15:25:41,LG6400,2407.82,611.73,848.75,947.35,0.99,0.99,0.99,0.99,232.45,239.90,237.55,219.90,3.51,2.57,3.60,4.37,49.99,2072.82,135.53,1,168.14,1.22,0.80,4.50,1.59,7.40,5.95
LAUNDROMAT,2,M3_2,2025-09-03 15:25:41,LG6400,2165.18,208.77,1274.82,681.58,0.98,0.96,1,1,228.83,231.99,238.46,216.03,3.16,0.94,5.36,3.17,49.88,1917.88,191.93,0,176.98,0.12,0.34,2.90,6.55,0.87,2.45
LAUNDROMAT,1,M3_1,2025-09-03 15:25:46,LG6400,1510.52,1159,323.11,28.41,0.98,0.97,0.98,0.99,234.01,238.57,232.18,231.28,2.18,5.01,1.41,0.12,49.63,2074.55,135.58,1,168.16,3.86,3.38,4.32,7.60,3.23,5.85
LAUNDROMAT,2,M3_2,2025-09-03 15:25:46,LG6400,1515.81,451.33,895.76,168.72,0.97,0.96,0.98,0.97,222.63,226.47,219.68,221.75,2.34,2.08,4.15,0.79,50.25,1920.28,191.94,1,177.01,4.19,3.53,1.55,7.69,6.92,5.02
LAUNDROMAT,1,M3_1,2025-09-03 15:25:51,LG6400,2276.14,438.24,1121.74,716.16,0.97,0.96,0.98,0.98,215.77,214.72,215.54,217.03,3.61,2.12,5.34,3.38,49.63,2075.65,135.60,1,168.21,1.10,1.02,2.24,2.70,7.92,3.49
LAUNDROMAT,2,M3_2,2025-09-03 15:25:51,LG6400,925.86,430.67,175.48,319.70,0.97,0.98,0.96,0.96,228.09,223.80,228.70,231.76,1.40,1.97,0.80,1.43,49.87,1923.52,191.97,0,177.05,4.15,0.56,4.03,6.50,7.21,6.65
LAUNDROMAT,1,M3_1,2025-09-03 15:25:56,LG6400,1345.36,308.52,746.44,290.40,0.98,0.99,0.97,0.98,223.29,227.04,231.14,211.68,2.04,1.37,3.34,1.41,49.83,2078.74,135.63,0,168.25,0.48,0.93,3.75,0.71,5.49,2.82
LAUNDROMAT,2,M3_2,2025-09-03 15:25:56,LG6400,3045.32,1352.43,330.14,1362.74,0.97,0.96,0.98,0.96,231.57,227.26,237.28,230.16,4.60,6.18,1.42,6.20,49.54,1927.88,192,0,177.09,0.98,0.25,3.92,0.73,4.41,1.53
LAUNDROMAT,1,M3_1,2025-09-03 15:26:01,LG6400,2425.23,942.35,1129.63,353.24,0.98,0.99,0.98,0.96,229.95,225.04,234.97,229.85,3.58,4.23,4.91,1.60,49.81,2081.70,135.66,1,168.27,2.07,3.31,4.04,7.58,0.67,2.04
LAUNDROMAT,2,M3_2,2025-09-03 15:26:01,LG6400,1173.65,704.06,100.30,369.29,0.98,0.99,0.96,0.98,229.50,237.69,224.11,226.71,1.71,2.99,0.46,1.67,50.25,1931.17,192.03,1,177.14,4.57,3.77,1.26,7.66,1.03,4.73
LAUNDROMAT,1,M3_1,2025-09-03 15:26:06,LG6400,504.51,340.51,95.40,68.60,0.97,0.97,0.96,0.99,234.55,238.89,228.39,236.37,0.73,1.48,0.43,0.29,50.24,2086.14,135.70,1,168.28,4.28,0.41,4.08,5.99,3.69,0.64
LAUNDROMAT,2,M3_2,2025-09-03 15:26:06,LG6400,2491.82,1414.51,448.23,629.08,0.96,0.97,0.95,0.97,222.06,233.46,210.39,222.34,3.80,6.25,2.24,2.92,50.07,1933.98,192.06,1,177.16,0.60,0.57,0.92,2.81,3.68,2.73
LAUNDROMAT,1,M3_1,2025-09-03 15:26:11,LG6400,981.81,654.23,131.80,195.79,0.97,0.96,0.95,0.99,234.58,236.79,228.33,238.61,1.44,2.89,0.61,0.83,50.05,2087.74,135.71,0,168.33,4.55,1.36,0.48,1.21,7.32,0.79
LAUNDROMAT,2,M3_2,2025-09-03 15:26:11,LG6400,2316.80,1245.23,1057.58,13.99,0.98,0.97,0.99,0.97,222.26,217.13,220.95,228.70,3.60,5.91,4.84,0.06,49.59,1938.81,192.09,1,177.17,0.48,4.37,1.21,1.62,6.40,7.76
LAUNDROMAT,1,M3_1,2025-09-03 15:26:16,LG6400,1506.31,643.44,716.96,145.91,0.98,0.96,0.98,1,216.34,216.28,214.18,218.54,2.39,3.10,3.41,0.67,50.10,2089.62,135.73,0,168.37,1.94,1.01,2.65,2.44,4.90,1.48
LAUNDROMAT,2,M3_2,2025-09-03 15:26:16,LG6400,2226.55,502.03,1125.71,598.80,0.98,0.99,0.98,0.98,229.86,228.27,230.55,230.77,3.29,2.23,4.98,2.64,50.28,1942.39,192.14,0,177.20,2.89,4.54,2.56,1.44,6.71,4.37
LAUNDROMAT,1,M3_1,2025-09-03 15:26:21,LG6400,2358.95,378.12,1165.67,815.15,0.97,0.95,0.96,0.99,217.03,213.95,216.22,220.94,3.73,1.86,5.61,3.72,49.55,2091.80,135.77,0,168.40,1.99,3.72,0.95,7.59,6.10,1.56
LAUNDROMAT,2,M3_2,2025-09-03 15:26:21,LG6400,2761.14,604.87,1355.87,800.40,0.98,0.96,0.99,0.99,222.33,217.80,234.32,214.86,4.17,2.89,5.85,3.76,49.65,1945.98,192.18,0,177.22,4.28,1.25,0.47,3.85,2.12,2.10
LAUNDROMAT,1,M3_1,2025-09-03 15:26:26,LG6400,2426.58,701.37,1230.75,494.46,0.98,0.99,0.97,0.97,233.92,237.71,229.78,234.29,3.56,2.98,5.50,2.19,49.58,2094.96,135.78,1,168.45,0.26,3.48,2.93,6.19,4.61,3.01
LAUNDROMAT,2,M3_2,2025-09-03 15:26:26,LG6400,3257.60,1446.23,667.65,1143.72,0.98,0.98,1,0.95,228.12,238.56,210.16,235.63,4.82,6.19,3.18,5.09,50.43,1949.15,192.19,0,177.24,2.42,3.10,2.15,4.34,8,3.23
LAUNDROMAT,1,M3_1,2025-09-03 15:26:31,LG6400,1918.40,36.32,717.86,1164.22,0.97,0.97,0.98,0.96,228.57,238.44,225.89,221.38,2.96,0.16,3.23,5.50,49.57,2097.89,135.83,0,168.47,1.84,2.58,2.67,0.14,2.74,5.76
LAUNDROMAT,2,M3_2,2025-09-03 15:26:31,LG6400,1494.03,236.98,458.65,798.40,0.97,0.99,0.96,0.95,228.09,216.27,234.75,233.24,2.25,1.10,2.04,3.60,49.59,1952.10,192.23,0,177.29,0.21,3.53,1.02,5.24,4.32,6.26
LAUNDROMAT,1,M3_1,2025-09-03 15:26:36,LG6400,2653.59,425.13,895.81,1332.64,0.98,0.98,0.97,0.99,225.16,217.43,234.44,223.63,3.98,1.99,3.95,6,49.58,2102.68,135.86,0,168.49,0.45,3.20,0.98,3.73,5.59,3.30
LAUNDROMAT,2,M3_2,2025-09-03 15:26:36,LG6400,1410.11,1059.63,86.87,263.62,0.97,0.96,0.98,0.97,230.57,223.68,229.31,238.71,2.15,4.93,0.38,1.14,50.36,1956.52,192.26,1,177.32,3.64,4.06,1.74,0.58,4.64,3.35
LAUNDROMAT,1,M3_1,2025-09-03 15:26:41,LG6400,1488.58,353.73,1081.80,53.05,0.97,0.95,0.98,0.98,227.23,219.54,239.75,222.39,2.19,1.69,4.62,0.24,50.42,2104.13,135.87,0,168.52,3.48,0.06,1.98,4.45,7.27,3.05
LAUNDROMAT,2,M3_2,2025-09-03 15:26:41,LG6400,1107.38,113.46,226.69,767.24,0.98,0.97,0.98,0.98,224.39,230.84,226.37,215.94,1.71,0.51,1.02,3.62,50.41,1958.23,192.31,0,177.34,0.43,2.70,4.39,0.89,0.81,5.65
LAUNDROMAT,1,M3_1,2025-09-03 15:26:46,LG6400,3785.89,1315.59,1143.08,1327.23,0.98,0.97,0.99,0.99,221.85,234.11,218.23,213.21,5.79,5.78,5.30,6.29,50.44,2107.41,135.91,0,168.56,2.20,4.17,2.24,3.17,2.70,3.19
LAUNDROMAT,2,M3_2,2025-09-03 15:26:46,LG6400,2689.73,1137.35,428.59,1123.78,0.98,0.98,0.99,0.96,225.22,217.96,218.80,238.90,4.06,5.30,1.98,4.89,50.03,1959.38,192.33,0,177.38,2.82,3.10,4.20,6.16,3.56,4.88
LAUNDROMAT,1,M3_1,2025-09-03 15:26:51,LG6400,2362.66,1332.11,437.13,593.42,0.97,0.96,0.99,0.95,223.23,239.40,215.95,214.32,3.59,5.82,2.05,2.91,49.86,2109.07,135.96,1,168.58,3.85,2.20,2.35,3.07,6.98,1.28
LAUNDROMAT,2,M3_2,2025-09-03 15:26:51,LG6400,2242.50,742.63,881.48,618.39,0.98,0.95,0.98,1,226.59,210.84,233.21,235.73,3.40,3.70,3.86,2.63,50.06,1961.74,192.35,1,177.42,4.07,2.28,4.86,1.22,1.66,0.94
LAUNDROMAT,1,M3_1,2025-09-03 15:26:56,LG6400,1792.32,1080.34,66.58,645.40,0.97,0.98,0.96,0.95,224.61,235.46,227.26,211.11,2.72,4.66,0.30,3.21,49.91,2110.31,135.99,1,168.62,0.71,3.69,0.86,4.52,1.35,3.42
LAUNDROMAT,2,M3_2,2025-09-03 15:26:56,LG6400,2968.66,889.59,725.74,1353.33,0.97,0.95,0.98,0.97,219.93,213.27,217.64,228.87,4.63,4.39,3.39,6.11,49.53,1965.04,192.37,1,177.44,4.05,4.22,4.39,3.03,7.20,6.01
LAUNDROMAT,1,M3_1,2025-09-03 15:27:01,LG6400,2001.98,9.83,1048.46,943.69,0.96,0.97,0.96,0.96,231.20,223.38,233.82,236.39,2.95,0.05,4.67,4.14,50.24,2111.73,136.01,1,168.63,4.36,3.36,1.48,3.02,0.90,3.84
LAUNDROMAT,2,M3_2,2025-09-03 15:27:01,LG6400,1745.82,723.37,726.04,296.40,0.98,1,1,0.95,226.69,219,231.33,229.75,2.60,3.31,3.14,1.36,50.47,1969.74,192.42,1,177.46,3.90,2,4.27,0.34,1.95,3.24
LAUNDROMAT,1,M3_1,2025-09-03 15:27:06,LG6400,3001.24,1093,1170.07,738.17,0.98,0.99,0.96,0.99,223.63,223.81,231.75,215.33,4.56,4.95,5.24,3.48,49.85,2113.49,136.06,0,168.65,1.31,1.02,1.44,6.90,7.75,0.36
LAUNDROMAT,2,M3_2,2025-09-03 15:27:06,LG6400,1750.33,115.49,540.94,1093.90,0.98,1,0.97,0.97,223.92,236.72,213.99,221.03,2.73,0.49,2.60,5.11,50.15,1973.91,192.46,0,177.48,2.11,2.74,0.08,3.86,5.02,7.45
LAUNDROMAT,1,M3_1,2025-09-03 15:27:11,LG6400,1873.53,284.19,251.23,1338.11,0.99,0.99,0.97,0.99,229.33,233.43,232.30,222.27,2.80,1.22,1.12,6.06,50.46,2116.55,136.08,1,168.67,3.80,3.55,1.04,1.83,1.29,0.60
LAUNDROMAT,2,M3_2,2025-09-03 15:27:11,LG6400,1345.46,449.38,498.33,397.76,0.98,0.96,0.97,1,233.76,230.15,233.10,238.02,1.97,2.03,2.21,1.68,50.05,1976.81,192.50,0,177.50,2.60,2.51,2.32,1.18,7.04,6.75
LAUNDROMAT,1,M3_1,2025-09-03 15:27:16,LG6400,1638.11,275.95,1117.63,244.53,0.97,0.95,0.97,0.99,230.93,231.67,239.64,221.48,2.39,1.25,4.79,1.12,50.37,2117.96,136.11,1,168.70,3.24,4.22,1.62,6.93,5.23,5.90
LAUNDROMAT,2,M3_2,2025-09-03 15:27:16,LG6400,1048.85,301.09,488.49,259.28,0.98,1,0.96,0.98,220.18,226.49,216.05,217.99,1.63,1.34,2.36,1.21,50.09,1980.23,192.52,0,177.54,0.33,3.60,3.89,4.78,4.36,4.10
LAUNDROMAT,1,M3_1,2025-09-03 15:27:21,LG6400,1939.76,270.49,734.78,934.49,0.98,0.98,0.98,0.98,221.06,222.96,210.94,229.28,2.99,1.24,3.57,4.15,50.27,2120.67,136.13,1,168.74,2.18,1.19,2.99,4.81,4.18,6.73
LAUNDROMAT,2,M3_2,2025-09-03 15:27:21,LG6400,1469.12,94.41,552.63,822.07,0.97,0.97,0.97,0.97,232.46,235.78,229.77,231.83,2.18,0.41,2.48,3.65,50.31,1983.40,192.56,0,177.56,3.17,4.02,0.85,3.03,0.63,6.04
LAUNDROMAT,1,M3_1,2025-09-03 15:27:26,LG6400,773.34,459.70,63.25,250.39,0.98,1,0.96,0.97,231.04,235.34,221.65,236.15,1.12,1.96,0.30,1.09,50.37,2123.68,136.14,0,168.75,3.66,1.57,0.46,3.10,2.51,2.20
LAUNDROMAT,2,M3_2,2025-09-03 15:27:26,LG6400,2478.45,1067.37,1178.44,232.64,0.97,0.96,0.97,0.96,228.40,232.95,235.77,216.48,3.67,4.75,5.14,1.12,50.38,1984.41,192.58,1,177.58,0.92,0.62,2.49,3.61,7.06,4.11
LAUNDROMAT,1,M3_1,2025-09-03 15:27:31,LG6400,1440,148.85,1191.23,99.92,0.98,0.99,0.99,0.96,217.99,225.34,215.10,213.54,2.25,0.67,5.61,0.49,49.87,2126.87,136.18,1,168.77,4.76,4.27,0.11,3.79,4.88,5.38
LAUNDROMAT,2,M3_2,2025-09-03 15:27:31,LG6400,1609.26,987,438.92,183.34,0.98,0.99,0.97,0.98,228.48,212.84,234.67,237.92,2.47,4.70,1.92,0.79,49.61,1987,192.61,1,177.60,2.66,2.01,3.54,4.16,0.29,2.48
LAUNDROMAT,1,M3_1,2025-09-03 15:27:36,LG6400,3151.25,1050.81,889.89,1210.55,1,1,0.99,1,219.03,219.02,217.03,221.04,4.81,4.82,4.13,5.49,50.13,2129.57,136.19,0,168.80,2.32,0.35,2.80,3.70,1.70,3.18
LAUNDROMAT,2,M3_2,2025-09-03 15:27:36,LG6400,1810.50,179.33,1307.12,324.05,0.97,0.97,0.96,0.98,225.16,219.29,219.27,236.93,2.82,0.84,6.22,1.40,50.22,1989.21,192.63,0,177.64,4.87,4.44,3.85,3.33,0.57,5.50
LAUNDROMAT,1,M3_1,2025-09-03 15:27:41,LG6400,1671.46,967.73,192.75,510.98,0.96,0.96,0.96,0.96,220.07,211.61,230.50,218.11,2.70,4.77,0.87,2.44,50.35,2131.74,136.23,1,168.82,2.66,1.62,2.53,1.76,5.67,2.89
LAUNDROMAT,2,M3_2,2025-09-03 15:27:41,LG6400,3075.79,925.38,940.74,1209.67,0.97,0.97,0.97,0.96,224.77,235.81,216.51,222,4.73,4.03,4.47,5.69,49.81,1993.67,192.65,1,177.69,1.25,1.77,3.21,0.50,5.83,2.09
LAUNDROMAT,1,M3_1,2025-09-03 15:27:46,LG6400,1202.81,282.23,126.16,794.42,0.97,0.96,0.97,0.97,226.67,212.32,227.78,239.92,1.79,1.39,0.57,3.40,49.75,2135.92,136.25,0,168.85,3.67,1.49,5,5.74,6.67,5.11
LAUNDROMAT,2,M3_2,2025-09-03 15:27:46,LG6400,2455.08,1055.75,1095.22,304.11,0.97,1,0.95,0.95,223.90,233.87,213.02,224.80,3.78,4.53,5.38,1.42,50.38,1994.98,192.68,0,177.71,2.25,2.98,4.49,5.41,4.66,3.44
LAUNDROMAT,1,M3_1,2025-09-03 15:27:51,LG6400,1368.50,874.63,81.45,412.41,0.97,0.96,0.96,0.99,227.73,210.65,238.91,233.64,2.15,4.32,0.36,1.78,49.82,2138.54,136.27,0,168.89,4.36,4.43,0.16,6.34,3.59,4.57
LAUNDROMAT,2,M3_2,2025-09-03 15:27:51,LG6400,1528.85,489.36,892.46,147.03,0.98,0.95,1,0.99,221.24,214.16,219.08,230.48,2.38,2.40,4.09,0.64,49.89,1997.50,192.69,1,177.72,1.77,2.03,3.39,2.01,1.76,6.05
LAUNDROMAT,1,M3_1,2025-09-03 15:27:56,LG6400,1097.63,1052.03,37.94,7.66,0.97,0.98,0.99,0.96,224.41,226.87,215.39,230.95,1.65,4.74,0.18,0.03,49.79,2142.03,136.29,1,168.90,1.70,2.31,3.76,7.30,3.43,6.52
LAUNDROMAT,2,M3_2,2025-09-03 15:27:56,LG6400,2289.77,524.39,1086.96,678.42,0.96,0.96,0.95,0.97,227.87,236.59,225.43,221.59,3.51,2.30,5.06,3.17,50.02,2001.41,192.71,1,177.77,4.53,2.87,3.87,0.58,6.58,4
LAUNDROMAT,1,M3_1,2025-09-03 15:28:01,LG6400,1756.59,281.10,244.24,1231.26,0.99,0.99,0.98,0.99,224.63,227.90,215.46,230.53,2.60,1.25,1.16,5.38,49.75,2143.91,136.31,1,168.94,4.01,1.61,3.71,1.24,4.78,5.97
LAUNDROMAT,2,M3_2,2025-09-03 15:28:01,LG6400,1330.20,967.09,59.54,303.57,0.99,0.97,1,0.99,221.59,215.68,229.53,219.56,2.10,4.64,0.26,1.40,50.34,2003.81,192.72,0,177.80,3.59,3.88,4.57,0.36,7.06,4.34
LAUNDROMAT,1,M3_1,2025-09-03 15:28:06,LG6400,2254.93,530.55,814.81,909.57,0.99,0.98,0.99,0.99,219.68,225.09,213.55,220.40,3.48,2.40,3.84,4.19,50.32,2145.06,136.33,0,168.96,2,4.26,2.86,2.23,6.07,7
LAUNDROMAT,2,M3_2,2025-09-03 15:28:06,LG6400,3088.75,697.68,1058.22,1332.85,0.97,0.96,0.95,0.99,231.80,231.29,233.52,230.58,4.57,3.14,4.75,5.82,49.53,2005.12,192.75,1,177.83,3.71,4.78,0.20,6.96,3.53,4.96
LAUNDROMAT,1,M3_1,2025-09-03 15:28:11,LG6400,910.94,751.33,17.47,142.13,0.97,0.99,0.96,0.96,220.87,212.82,236.28,213.52,1.44,3.55,0.08,0.70,50.35,2146.33,136.36,1,168.98,0.83,0.54,1.51,1.54,7.93,6.37
LAUNDROMAT,2,M3_2,2025-09-03 15:28:11,LG6400,2043.50,1081.16,19.59,942.75,0.99,0.98,0.99,0.99,224.91,232.34,210.70,231.70,2.98,4.73,0.09,4.13,49.52,2008.97,192.78,0,177.86,4.81,2.79,1.85,7.80,6.98,4.09
LAUNDROMAT,1,M3_1,2025-09-03 15:28:16,LG6400,1193.42,413.06,541.59,238.77,0.98,0.97,0.99,0.97,225.87,216.76,230.72,230.15,1.80,1.96,2.37,1.07,50.08,2148.25,136.40,0,169.03,0.04,4.90,1.30,6.92,5.64,3.76
LAUNDROMAT,2,M3_2,2025-09-03 15:28:16,LG6400,2006.28,654.42,671.96,679.91,0.99,0.98,0.99,1,231.80,239.88,232.37,223.17,2.92,2.79,2.92,3.05,50.05,2013.25,192.81,1,177.87,4.49,0.88,4.41,7.72,5.75,4.99
LAUNDROMAT,1,M3_1,2025-09-03 15:28:22,LG6400,1561.58,168.47,240.85,1152.26,0.99,0.98,1,1,227.06,225.11,237.24,218.83,2.35,0.76,1.02,5.28,49.55,2150.56,136.42,0,169.08,0.36,1.03,4.86,4.35,6.28,5.34
LAUNDROMAT,2,M3_2,2025-09-03 15:28:22,LG6400,1855.88,489.28,1161.88,204.72,0.98,0.96,1,0.99,227.56,229.20,238.24,215.24,2.69,2.21,4.88,0.96,50.47,2014.49,192.84,1,177.91,4.86,4.16,1.79,6.75,3.92,1.44
LAUNDROMAT,1,M3_1,2025-09-03 15:28:27,LG6400,2441.54,955.41,522.03,964.10,0.98,0.98,0.97,0.99,221.60,210.40,228.93,225.47,3.77,4.62,2.36,4.34,50.29,2154.81,136.46,0,169.12,3.07,4.77,0.64,3.92,4.08,0.51
LAUNDROMAT,2,M3_2,2025-09-03 15:28:27,LG6400,2011.69,741.88,774.09,495.73,0.96,0.96,0.96,0.95,223.12,224.19,225.85,219.33,3.14,3.46,3.57,2.38,50.43,2018.11,192.87,1,177.94,1.25,2.17,0.22,7.34,2.92,2.26
LAUNDROMAT,1,M3_1,2025-09-03 15:28:32,LG6400,2972.97,1071.06,1292.50,609.41,0.98,0.99,0.98,0.96,228.28,231.54,232.53,220.76,4.41,4.66,5.70,2.88,49.92,2155.86,136.47,1,169.16,1.53,4.88,4.85,7.99,5.86,6.32
LAUNDROMAT,2,M3_2,2025-09-03 15:28:32,LG6400,2267.70,858.88,1313,95.82,0.97,0.99,0.97,0.96,227.88,223.72,236.23,223.70,3.35,3.86,5.75,0.45,50.23,2021.62,192.91,0,177.96,3.26,4.22,4.57,2.33,4.12,5.73
LAUNDROMAT,1,M3_1,2025-09-03 15:28:37,LG6400,1809.25,835.96,10.58,962.71,0.96,0.95,0.97,0.96,225.96,239.93,224.20,213.75,2.80,3.66,0.05,4.68,50.23,2158.69,136.50,0,169.17,3.44,1.43,4.31,4.08,2.06,7.14
LAUNDROMAT,2,M3_2,2025-09-03 15:28:37,LG6400,1199.10,71.68,248.30,879.13,0.99,0.98,0.99,1,217.72,214.36,210.32,228.48,1.80,0.34,1.20,3.85,50.05,2023.21,192.96,1,177.99,0.11,3.48,0.24,2.98,0.67,5.09
LAUNDROMAT,1,M3_1,2025-09-03 15:28:42,LG6400,1975.09,504.70,281.03,1189.36,0.97,0.97,0.98,0.97,223.05,226.11,226.39,216.64,3.08,2.29,1.27,5.67,50.18,2161.11,136.51,0,169.21,1.82,3.42,2.27,6.80,2.11,5.73
LAUNDROMAT,2,M3_2,2025-09-03 15:28:42,LG6400,1657.06,393.29,94.02,1169.76,0.97,0.99,0.96,0.95,229.40,221.11,236.38,230.71,2.51,1.79,0.41,5.32,50.47,2027.66,193.01,1,178.04,0.96,2.35,4.73,5.17,3.67,5.72
LAUNDROMAT,1,M3_1,2025-09-03 15:28:47,LG6400,2239.57,724.44,870.74,644.39,0.99,0.99,0.98,0.99,221.59,234.92,218.84,211.01,3.42,3.11,4.08,3.09,49.68,2163.27,136.56,0,169.25,4.82,0.40,5,7.01,6.35,2.80
LAUNDROMAT,2,M3_2,2025-09-03 15:28:47,LG6400,1774.82,673.56,361.04,740.22,0.97,0.97,0.96,0.99,223.41,226.64,222.79,220.79,2.72,3.07,1.69,3.40,49.96,2031.64,193.05,0,178.08,1.60,2.65,1.19,3.66,3.30,4.53
LAUNDROMAT,1,M3_1,2025-09-03 15:28:52,LG6400,2945.62,1276.77,1298.52,370.33,0.97,0.95,0.98,0.97,222.18,229.46,214.79,222.27,4.58,5.84,6.16,1.73,50.19,2166.43,136.57,0,169.28,1.35,0.23,2.75,2.56,6.62,6.26
LAUNDROMAT,2,M3_2,2025-09-03 15:28:52,LG6400,2365.36,903.30,993.49,468.58,0.96,0.96,0.97,0.95,227.82,238.37,215.62,229.48,3.60,3.93,4.74,2.14,50,2036.58,193.07,0,178.13,1.79,3.88,1.87,0.06,5.38,4.87
LAUNDROMAT,1,M3_1,2025-09-03 15:28:57,LG6400,1636.24,534.54,913.77,187.93,0.98,0.97,0.97,0.99,222.52,223.84,212.06,231.66,2.57,2.45,4.42,0.82,49.61,2168.04,136.60,0,169.33,1.68,3.93,3.71,1.79,7.71,5.82
LAUNDROMAT,2,M3_2,2025-09-03 15:28:57,LG6400,2278.42,1227.63,205.92,844.87,0.97,1,0.95,0.96,222.86,225.65,216.41,226.51,3.45,5.45,1,3.89,50.47,2039.75,193.09,1,178.15,0.49,0.03,3.34,5.68,5.28,7.19
LAUNDROMAT,1,M3_1,2025-09-03 15:29:02,LG6400,2832.29,1147.11,702.20,982.97,0.98,0.97,0.99,0.99,224.34,218.48,234.83,219.71,4.33,5.44,3.02,4.54,50.40,2169.55,136.65,1,169.35,0.27,2.69,4.57,1.51,2.48,3.12
LAUNDROMAT,2,M3_2,2025-09-03 15:29:02,LG6400,1816.63,939.55,617,260.09,0.98,1,0.98,0.96,218.16,210.38,211.79,232.32,2.87,4.47,2.96,1.16,49.59,2043.02,193.11,0,178.17,4.02,2.97,2.87,2.56,4.44,7.77
LAUNDROMAT,1,M3_1,2025-09-03 15:29:07,LG6400,1466.03,922.98,229.18,313.88,0.97,0.95,0.97,1,214.98,220.18,214.08,210.69,2.33,4.40,1.10,1.49,49.77,2173.88,136.68,0,169.37,3.51,0.14,3.85,3.42,7.11,0.39
LAUNDROMAT,2,M3_2,2025-09-03 15:29:07,LG6400,1715.83,472.78,535.11,707.94,0.97,0.96,0.99,0.97,225.16,223.07,239.93,212.50,2.63,2.20,2.25,3.43,50.20,2046.17,193.12,1,178.19,2.89,0.67,3.37,1.66,0.08,7.54
LAUNDROMAT,1,M3_1,2025-09-03 15:29:12,LG6400,2708.62,414.18,1016.65,1277.79,0.97,0.95,0.98,0.97,224.43,220.77,224.24,228.30,4.13,1.97,4.65,5.77,50.40,2175.49,136.70,0,169.39,1.35,2.81,3.23,2.90,6.19,0.16
LAUNDROMAT,2,M3_2,2025-09-03 15:29:12,LG6400,1447.58,683.89,139.28,624.41,0.97,0.98,0.95,0.96,225.32,231.24,218.71,226,2.18,3.01,0.67,2.87,49.70,2047.23,193.14,1,178.22,4.48,3.42,2.32,5.37,1.04,4.66
